"zipcode","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
52223,"Brandy",12,0,93.1,12.1,7.4,27955,1503,1501,0,0,0,0,2,0
52224,"Amaretto",241,24,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Schnapps",3193,193,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Distilled Spirits",322,14,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Misc",3001,217,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Brandy",2018,171,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Whisky",13978,904,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Rum",5589,361,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Gin",616,55,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Vodka",8704,934,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52224,"Tequila",748,63,95,20.8,5.6,32692,1852,1815,0,7,16,0,0,14
52227,"Misc",877,35,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Whisky",13298,772,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Gin",157,10,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Vodka",9019,924,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Rum",5627,359,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Schnapps",219,19,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Amaretto",6,1,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Brandy",372,18,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Tequila",791,40,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52227,"Distilled Spirits",281,13,96.3,29.9,2.8,45085,3025,2931,5,0,18,0,7,64
52228,"Rum",1736,118,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Whisky",5085,309,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Tequila",239,10,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Misc",231,12,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Schnapps",181,15,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Vodka",3207,301,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Gin",77,5,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52228,"Brandy",42,2,97.2,34.4,2.8,49180,3292,3260,0,0,9,0,0,23
52233,"Brandy",24098,1112,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Misc",12329,703,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Schnapps",5998,372,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Distilled Spirits",632,30,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Rum",37979,2726,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Amaretto",124,20,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Tequila",10600,609,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Gin",5414,509,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Vodka",70735,6869,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52233,"Whisky",88141,6256,94.2,28.1,4.5,31497,7038,5783,801,0,155,15,0,284
52240,"Schnapps",298110,21747,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Misc",705288,42334,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Brandy",316818,12587,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Whisky",2570690,132464,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Amaretto",22241,1888,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Tequila",578611,32442,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Distilled Spirits",30737,2595,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Vodka",2317104,185421,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Rum",891421,67628,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52240,"Gin",351552,24118,91.3,45.5,4.5,20192,33477,26623,2877,103,1463,53,1462,896
52241,"Rum",543617,37057,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Misc",502356,26859,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Distilled Spirits",11553,543,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Vodka",1290453,92663,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Tequila",419865,23814,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Gin",213464,12520,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Schnapps",149585,9936,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Brandy",180339,7515,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Amaretto",22690,1480,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52241,"Whisky",1812350,84017,95.5,55.5,2.8,35895,20107,15466,2270,9,1846,0,333,183
52245,"Tequila",25833,1519,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Whisky",180584,9341,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Distilled Spirits",1784,90,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Misc",39083,2213,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Amaretto",868,75,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Schnapps",7970,600,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Rum",41913,3020,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Gin",28482,2073,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Brandy",14495,940,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52245,"Vodka",118310,10539,96.4,65.2,4.6,20518,24606,21552,656,16,949,98,696,639
52246,"Brandy",34680,1946,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Whisky",308594,19266,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Distilled Spirits",3043,140,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Amaretto",3693,300,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Misc",75182,4123,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Schnapps",21139,1549,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Gin",43699,3655,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Vodka",295470,25414,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Rum",143975,10324,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52246,"Tequila",60715,4334,97.9,70.2,2.7,23594,22392,16145,1588,54,3729,0,210,666
52248,"Whisky",7549,608,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Vodka",6582,894,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Schnapps",1197,132,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Amaretto",33,5,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Misc",1313,60,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Rum",3550,242,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Brandy",355,29,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Tequila",354,41,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52248,"Gin",567,55,92.8,21.5,6.2,26728,1874,1839,0,0,17,0,0,18
52253,"Vodka",18949,1809,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Misc",6161,513,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Whisky",31123,2143,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Tequila",2885,212,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Amaretto",156,13,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Rum",9500,664,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Schnapps",3027,208,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Brandy",918,84,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Distilled Spirits",538,25,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52253,"Gin",3253,349,92.7,29.7,4.2,38533,2961,2855,31,18,0,0,13,44
52254,"Rum",1420,93,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Brandy",641,44,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Gin",118,10,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Misc",505,31,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Schnapps",906,70,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Amaretto",36,3,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Distilled Spirits",73,3,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Vodka",2715,303,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Whisky",6745,432,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52254,"Tequila",212,12,89.7,12.2,0.9,28292,842,836,0,0,0,0,3,3
52301,"Whisky",125832,10056,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Gin",4627,442,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Vodka",61941,7224,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Distilled Spirits",1437,82,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Tequila",9076,740,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Rum",35466,2849,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Schnapps",22747,2004,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Misc",16744,1373,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Amaretto",1208,158,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52301,"Brandy",7962,749,90.9,13.4,1.8,27132,3904,3786,30,0,0,3,40,45
52302,"Gin",54846,4058,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Misc",190676,12430,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Rum",294736,21436,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Whisky",713346,44739,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Tequila",110636,8197,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Vodka",587170,55849,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Amaretto",7643,708,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Schnapps",78664,5700,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Brandy",57301,3693,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52302,"Distilled Spirits",11719,559,96,34.9,3.9,38371,39070,36670,805,22,646,0,177,750
52306,"Rum",4241,270,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Brandy",352,22,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Distilled Spirits",497,22,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Amaretto",18,3,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Gin",276,19,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Misc",715,33,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Vodka",7214,683,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Schnapps",2396,155,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Whisky",11529,733,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52306,"Tequila",870,30,93.2,20.4,1,33333,1661,1656,0,0,0,0,0,5
52310,"Distilled Spirits",1515,70,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Whisky",197416,16482,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Brandy",11935,1120,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Amaretto",1780,219,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Gin",6119,523,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Vodka",87179,9235,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Tequila",13918,1091,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Misc",41519,2966,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Schnapps",30625,2658,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52310,"Rum",72575,5153,92.8,18.8,2.4,34498,6609,6583,23,0,0,0,0,3
52314,"Whisky",610724,32552,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Tequila",250034,11822,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Vodka",378353,29375,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Amaretto",8511,763,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Brandy",27593,1657,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Schnapps",190765,13251,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Misc",288130,23909,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Gin",50684,3255,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Distilled Spirits",156880,21519,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52314,"Rum",254377,17350,96.8,52.4,2,21025,6401,5606,214,0,52,4,219,306
52316,"Vodka",12824,1661,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Distilled Spirits",54,2,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Rum",7036,708,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Brandy",2045,197,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Schnapps",2450,252,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Gin",308,37,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Amaretto",96,14,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Misc",2481,161,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Whisky",18960,1823,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52316,"Tequila",717,58,90.4,15.9,2.2,31680,1637,1600,0,0,0,0,0,37
52317,"Schnapps",28946,1973,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Misc",86979,5116,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Tequila",60011,3712,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Amaretto",2567,196,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Rum",149819,10501,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Whisky",353217,18582,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Distilled Spirits",4215,201,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Brandy",57258,2711,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Gin",36896,2521,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52317,"Vodka",323774,25995,96.8,48.9,0.6,41579,18435,16593,1070,0,433,0,63,276
52324,"Amaretto",108,11,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Schnapps",4496,322,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Tequila",2248,200,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Whisky",22068,1349,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Gin",360,22,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Distilled Spirits",142,12,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Brandy",1627,125,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Misc",2445,116,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Vodka",9601,936,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52324,"Rum",11580,749,97,13.6,2.5,41347,1871,1828,15,0,0,0,0,28
52327,"Tequila",9735,310,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Rum",28808,1992,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Whisky",81422,4396,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Amaretto",853,53,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Schnapps",3524,258,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Brandy",4089,199,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Vodka",56577,4056,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Gin",7766,400,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52327,"Misc",12555,516,95.9,24,1.3,42767,3221,3179,3,0,24,0,0,15
52328,"Vodka",1073,57,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Whisky",1611,82,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Tequila",102,6,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Schnapps",112,9,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Gin",69,6,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Rum",1111,54,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Brandy",5,1,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Amaretto",2,0,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52328,"Misc",286,19,98.5,55.1,3,51867,2895,2727,73,0,69,0,4,22
52332,"Tequila",2879,208,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Whisky",28892,1960,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Amaretto",151,22,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Rum",16246,1093,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Distilled Spirits",93,4,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Gin",626,53,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Misc",4763,294,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Vodka",17756,2075,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Schnapps",7863,634,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52332,"Brandy",3111,228,96.2,15.4,2.9,37471,2210,2141,15,0,0,0,0,54
52333,"Whisky",68903,4286,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Tequila",12096,908,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Misc",9032,484,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Rum",28114,1746,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Distilled Spirits",2178,276,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Vodka",42022,3904,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Schnapps",5568,397,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Amaretto",158,24,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Brandy",2452,190,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52333,"Gin",2737,186,98.7,45.1,2.7,47134,6629,6418,43,0,47,0,65,56
52336,"Whisky",7076,568,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Vodka",4593,525,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Misc",446,26,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Gin",116,7,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Distilled Spirits",268,12,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Rum",2747,171,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Brandy",128,9,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Tequila",516,20,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52336,"Schnapps",573,48,93.6,18.8,4.5,37365,2154,2139,0,0,0,0,5,10
52337,"Tequila",1742,74,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Brandy",232,13,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Misc",331,15,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Gin",23,2,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Rum",1904,124,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Whisky",6926,385,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Schnapps",663,40,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Amaretto",12,2,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52337,"Vodka",3424,306,91.8,14.9,2.6,27414,718,710,0,1,3,0,0,4
52338,"Brandy",10043,280,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Whisky",137308,4466,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Amaretto",175,17,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Tequila",3272,167,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Gin",5689,258,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Misc",24968,1259,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Distilled Spirits",861,40,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Schnapps",3067,232,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Rum",19326,957,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52338,"Vodka",21941,1652,97.8,39.2,2.5,49082,3435,3243,0,4,153,0,0,35
52340,"Tequila",3738,165,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Schnapps",1119,86,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Brandy",1270,76,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Misc",4198,171,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Amaretto",18,3,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Whisky",25040,1689,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Rum",9269,615,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Distilled Spirits",38,1,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Vodka",23771,2083,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52340,"Gin",803,60,95.7,28.6,1.5,41105,2548,2244,38,0,31,0,129,106
52342,"Schnapps",29229,2830,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Misc",39647,2295,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Tequila",28604,1855,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Gin",6866,620,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Amaretto",1167,142,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Rum",60819,4386,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Whisky",177503,11666,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Brandy",20924,1671,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Distilled Spirits",1484,89,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52342,"Vodka",88731,9220,86.6,14.2,5.3,30963,3342,3215,26,22,11,6,31,31
52345,"Vodka",10145,1149,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Rum",7137,455,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Tequila",380,17,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Misc",2583,94,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Gin",145,11,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Whisky",13717,905,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Brandy",273,22,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Amaretto",20,3,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Schnapps",449,44,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52345,"Distilled Spirits",76,2,90.9,21.7,2,44048,1472,1436,30,2,0,0,0,4
52346,"Gin",2,0,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Vodka",187,6,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Rum",28,3,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Whisky",175,6,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Tequila",18,3,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Misc",28,1,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Schnapps",40,3,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52346,"Brandy",52,3,95.7,18.7,3.7,31310,1210,1128,0,2,5,0,19,56
52347,"Amaretto",2,1,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14
52347,"Brandy",298,20,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14
52347,"Misc",653,44,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14
52347,"Rum",1358,96,94.1,10.5,2.8,34329,1614,1591,6,3,0,0,0,14
