"city","category","sale.dollars","sale.volume","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi"
"Bancroft","Distilled Spirits",1259,53,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Bancroft","Brandy",5192,423,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Bancroft","Rum",52973,3357,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Bancroft","Gin",3731,299,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Bancroft","Whisky",133312,8813,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Bancroft","Tequila",10915,562,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Bancroft","Amaretto",1210,138,95.8,17.2,2.7,30919,712,672,24,0,0,0,8,8
"Baxter","Tequila",1048,78,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Misc",2531,177,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Whisky",15348,1157,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Brandy",1143,95,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Rum",3627,289,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Schnapps",1171,108,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Distilled Spirits",113,5,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Amaretto",43,5,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Vodka",6234,613,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Baxter","Gin",160,9,91.4,21.7,4.8,34813,1081,1069,0,12,0,0,0,0
"Bedford","Rum",9052,588,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Vodka",9896,1047,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Gin",428,51,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Whisky",30677,2173,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Tequila",1377,78,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Amaretto",512,37,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Brandy",409,32,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Misc",4036,290,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Schnapps",2933,250,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Bedford","Distilled Spirits",269,12,92.8,16,3.8,24786,1446,1396,12,2,16,0,6,14
"Belle Plaine","Misc",20348,1060,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Vodka",49573,5080,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Tequila",11244,746,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Amaretto",1312,89,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Schnapps",23953,1942,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Rum",33984,2298,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Distilled Spirits",1485,75,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Brandy",12837,1149,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Gin",2136,180,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Belle Plaine","Whisky",104337,6994,87.1,15.2,5.4,27043,2562,2523,0,0,7,0,0,32
"Bellevue","Tequila",10836,666,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Misc",21995,1287,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Vodka",47456,4525,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Whisky",104390,6459,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Gin",4374,299,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Schnapps",21121,1554,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Brandy",4629,386,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Distilled Spirits",664,29,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Amaretto",1078,147,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Bellevue","Rum",59032,3737,87.2,18.2,2.5,32158,2193,2183,0,0,3,0,0,7
"Belmond","Brandy",3106,272,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Gin",3633,275,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Whisky",102106,7181,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Rum",45340,3228,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Vodka",60411,6883,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Misc",17856,1025,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Distilled Spirits",87,4,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Amaretto",917,105,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Schnapps",12823,973,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Belmond","Tequila",12127,879,91.5,14.5,3.3,33262,2686,2551,0,0,16,0,92,27
"Bettendorf","Brandy",69176,4090,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Distilled Spirits",9208,437,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Rum",588841,41913,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Gin",184589,12104,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Misc",552423,29876,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Schnapps",290953,19110,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Vodka",1304133,99918,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Tequila",433878,22050,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Amaretto",22200,2181,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bettendorf","Whisky",1550919,76875,97.3,49.1,4.3,42397,35048,31018,1196,118,1819,0,411,486
"Bevington","Whisky",16611,1141,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Vodka",9622,868,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Rum",5410,364,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Schnapps",710,46,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Tequila",577,22,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Gin",500,33,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Misc",2629,107,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bevington","Brandy",204,12,90,0,5.9,29167,54,53,0,1,0,0,0,0
"Bloomfield","Rum",12770,900,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Distilled Spirits",808,38,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Amaretto",311,36,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Brandy",2610,260,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Vodka",24550,2947,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Schnapps",5075,427,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Tequila",2479,202,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Gin",1335,147,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Misc",5413,439,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Bloomfield","Whisky",38159,2533,94.7,18.3,7.4,27708,2622,2585,2,0,17,0,0,18
"Blue Grass","Vodka",21473,2217,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Whisky",27912,2016,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Tequila",2820,195,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Gin",1122,75,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Distilled Spirits",385,18,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Amaretto",188,30,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Misc",5823,470,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Rum",9809,771,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Brandy",1522,128,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Blue Grass","Schnapps",4079,348,90.1,18.1,4.7,37391,1563,1537,6,11,0,0,5,4
"Bondurant","Rum",12295,792,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Amaretto",135,18,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Distilled Spirits",367,17,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Tequila",2395,128,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Brandy",3315,155,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Vodka",21081,1943,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Gin",606,45,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Misc",4296,300,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Schnapps",1964,161,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Bondurant","Whisky",36289,2367,94.2,34.8,1.1,43068,5079,4939,0,0,82,0,0,58
"Boone","Brandy",26379,2034,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Schnapps",55927,4121,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Vodka",256142,25128,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Whisky",518468,35650,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Gin",28123,2326,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Amaretto",5104,430,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Distilled Spirits",7551,484,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Tequila",44677,2952,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Rum",172642,12360,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Boone","Misc",101395,5963,95.8,19.3,4.7,29826,12609,12212,262,53,27,0,8,47
"Britt","Schnapps",7266,737,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Misc",5900,469,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Brandy",2402,209,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Vodka",24925,3283,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Amaretto",455,42,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Tequila",4479,310,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Rum",18583,1371,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Whisky",47793,4352,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Britt","Gin",1264,117,90.8,16.4,3.9,33640,1919,1867,8,3,5,0,23,13
"Brooklyn","Schnapps",11222,895,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Brandy",2078,189,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Misc",4737,301,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Rum",21070,1538,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Vodka",18918,1811,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Distilled Spirits",20,1,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Gin",1865,227,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Whisky",46750,2993,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Amaretto",653,59,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Brooklyn","Tequila",4753,288,92.1,17.7,4.9,31317,1422,1404,0,0,0,0,0,18
"Buffalo","Distilled Spirits",748,34,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Brandy",93,4,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Schnapps",1674,116,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Amaretto",39,6,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Vodka",10162,1081,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Tequila",979,42,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Whisky",12023,803,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Gin",135,7,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Misc",1213,51,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo","Rum",6392,419,85.9,5.6,3.2,31575,1226,1203,5,12,0,0,2,4
"Buffalo Center","Distilled Spirits",141,6,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Brandy",874,78,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Rum",9248,640,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Tequila",1489,110,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Misc",5041,261,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Whisky",25999,2311,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Schnapps",2522,180,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Gin",552,65,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Amaretto",62,9,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Buffalo Center","Vodka",14592,1663,89,22.6,4,35432,841,830,0,0,0,0,0,11
"Burlington","Distilled Spirits",22726,1898,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Gin",69725,5627,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Vodka",674324,56872,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Misc",200530,11289,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Amaretto",8614,861,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Brandy",206516,8728,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Rum",300999,21105,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Whisky",821853,48027,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Schnapps",121629,9919,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Burlington","Tequila",127055,6555,90.8,19.1,6.9,25217,25492,22550,2030,68,89,0,92,663
"Bussey","Whisky",4838,365,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Vodka",5986,798,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Misc",232,10,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Schnapps",1466,159,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Gin",14,2,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Tequila",304,17,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Brandy",250,20,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Bussey","Rum",1666,171,89.5,9.9,7.7,24423,578,577,0,1,0,0,0,0
"Camanche","Tequila",9135,484,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Vodka",24599,2232,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Misc",7304,350,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Amaretto",197,24,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Distilled Spirits",877,41,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Gin",1404,121,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Whisky",22701,1442,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Schnapps",4982,336,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Brandy",1645,105,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Camanche","Rum",14339,1058,95.5,17.2,4.3,32667,4368,4312,0,0,0,0,0,56
"Cambridge","Brandy",464,30,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Tequila",935,75,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Misc",960,78,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Vodka",5308,543,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Whisky",10213,731,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Rum",4193,340,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Schnapps",2220,100,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Amaretto",10,2,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Gin",625,66,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Cambridge","Distilled Spirits",305,21,93.3,26.1,4.7,38355,853,838,6,2,2,0,0,5
"Carlisle","Whisky",34215,2173,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Vodka",22028,2085,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Brandy",675,62,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Schnapps",1806,143,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Gin",2201,197,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Distilled Spirits",38,1,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Rum",13526,891,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Tequila",4864,369,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Amaretto",187,29,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carlisle","Misc",4986,446,97.3,31.4,3.3,38505,4031,3838,0,0,44,0,0,149
"Carroll","Vodka",341719,30161,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Tequila",74491,4522,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Schnapps",77124,5684,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Misc",153454,8660,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Distilled Spirits",27100,3281,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Amaretto",9582,1204,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Gin",28575,2285,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Whisky",868195,61692,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Rum",432194,30582,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carroll","Brandy",26627,1937,91.9,25.1,1.6,31591,9990,9498,269,0,0,0,70,153
"Carter Lake","Brandy",4517,265,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Vodka",20180,1971,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Rum",14397,865,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Schnapps",1925,130,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Misc",4348,174,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Whisky",27276,1623,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Tequila",2419,118,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Carter Lake","Gin",1172,92,90.2,17.4,8.7,31875,3765,3548,102,26,0,0,14,75
"Cascade","Gin",1201,112,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Vodka",29051,2934,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Distilled Spirits",90,4,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Brandy",2016,184,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Schnapps",8374,672,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Tequila",4397,212,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Whisky",56996,3980,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Misc",8502,586,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Rum",20533,1325,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Cascade","Amaretto",490,58,91,20.7,2.6,32047,1978,1966,12,0,0,0,0,0
"Casey","Rum",5208,302,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Brandy",352,19,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Misc",1132,46,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Whisky",10684,660,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Vodka",6420,555,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Gin",269,18,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Schnapps",889,61,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Casey","Tequila",492,17,91.7,10.7,3.7,25938,391,375,0,0,0,0,0,16
"Cedar Falls","Misc",494165,27993,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Distilled Spirits",17062,989,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Tequila",291477,18308,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Rum",809757,57070,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Brandy",80056,4982,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Whisky",1568696,93104,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Vodka",1223595,103382,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Gin",135521,10515,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Amaretto",21811,2194,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Falls","Schnapps",301807,20729,95.6,43.4,4.7,22434,40828,37938,939,120,1192,45,158,436
"Cedar Rapids","Schnapps",850789,60372,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Rum",2333356,169029,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Tequila",1135094,66328,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Whisky",5687415,331369,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Amaretto",65834,5760,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Distilled Spirits",180690,19762,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Gin",538945,39044,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Vodka",4694907,402119,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Misc",1756332,110091,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Cedar Rapids","Brandy",1028139,45740,94,31.8,4.7,32529,129537,112299,8045,329,3447,41,1204,4172
"Center Point","Amaretto",255,33,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Brandy",2038,203,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Vodka",18113,2107,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Rum",11470,919,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Schnapps",5019,457,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Tequila",1739,159,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Whisky",26861,2310,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Misc",4555,367,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Distilled Spirits",93,4,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Center Point","Gin",1223,142,96.2,22.5,2.4,40313,2507,2433,21,0,4,0,0,49
"Centerville","Schnapps",43034,3561,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Brandy",11114,873,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Tequila",33634,2518,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Rum",97166,7131,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Distilled Spirits",3923,183,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Whisky",287462,18187,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Gin",12083,1062,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Vodka",149882,14820,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Amaretto",5024,484,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Centerville","Misc",67209,3744,88.5,17.9,7.8,24692,5404,5204,54,3,60,0,0,83
"Central City","Amaretto",67,11,95.6,12,4.5,32574,1320,1285,26,0,9,0,0,0
